PWGTP,AGEP,WAGP,SOCP,PUMA,ST,
19,59,145000,1721YY,8303,6,
20,31,28000,414010,11104,6,
11,32,168000,1721YY,11102,6,
9,52,220000,119041,11102,6,
23,63,0,172051,7901,6,
32,64,5800,113051,11102,6,
24,70,60000,414010,11102,6,
14,29,105000,514041,11101,6,
14,68,3700,514041,8302,6,
8,56,100000,1721YY,11102,6,
15,48,220000,172070,11102,6,
26,88,35000,471011,11105,6,
18,51,42700,414010,8302,6,
13,61,50000,1721YY,11104,6,
19,64,0,414010,7901,6,
20,66,100000,471011,11104,6,
11,50,95000,414010,11101,6,
20,68,0,414010,7901,6,
6,31,49000,113071,11103,6,
28,24,90000,414010,7901,6,
13,36,99000,1721YY,11104,6,
12,53,250000,172141,8303,6,
33,29,80000,172141,8303,6,
12,53,40000,414010,11104,6,
10,46,110000,49904X,8302,6,
11,58,170000,119041,11103,6,
12,30,34000,113051,11102,6,
19,57,65000,1721YY,8303,6,
31,31,100000,519010,7901,6,
86,31,45000,414010,11103,6,
21,54,174000,414010,11106,6,
19,36,50000,1721YY,8303,6,
61,39,40000,471011,8301,6,
19,66,132000,1721YY,8302,6,
8,54,45000,4750XX,11106,6,
12,59,110000,514041,11105,6,
8,66,42000,514041,11105,6,
19,65,0,172141,8302,6,
24,59,78000,4990XX,11104,6,
11,55,90000,4990XX,11101,6,
65,50,0,414010,11102,6,
18,43,64000,1940YY,11103,6,
12,33,48000,414010,8303,6
